indicator_id,indicator_name,indicator_short_name,theme,barrier_type,population,group,year,percent_value,trend_flag_for_publishing,percent_raw
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Total European/Other,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Total Northern,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Total Midland,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Total Central,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Total South Island,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Māori boys,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Māori girls,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Pacific boys,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Pacific girls,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Asian boys,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Asian girls,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,European/Other boys,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,European/Other girls,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Northern boys,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Midland boys,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Central boys,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,South Island boys,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Northern girls,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Midland girls,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Central girls,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,South Island girls,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Total Non-disabled,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Total Disabled,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Non-disabled boys,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Disabled boys,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Non-disabled girls,2013,,,
6,Unmet need for dental health care due to cost,Dental cost barrier,Health Access,Cost,children,Disabled girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,0-4,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,'5-9,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,'10-14,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total Māori,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total Pacific,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total Asian,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total European/Other,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total Northern,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total Midland,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total Central,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total South Island,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Māori boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Māori girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Pacific boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Pacific girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Asian boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Asian girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,European/Other boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,European/Other girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Northern boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Midland boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Central boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,South Island boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Northern girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Midland girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Central girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,South Island girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total Non-disabled,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Total Disabled,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Non-disabled boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Disabled boys,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Non-disabled girls,2013,,,
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,children,Disabled girls,2013,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total,2013,2.4,,2.4 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Boys,2013,2.5,,2.5 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Girls,2013,2.2,,2.2 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,0-4,2013,3.3,,3.3 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,'5-9,2013,2.4,,2.4 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,'10-14,2013,1.4,,1.4 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Māori,2013,5.1,,5.1 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Pacific,2013,6.7,,6.7 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Asian,2013,1.1,e,1.1 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total European/Other,2013,1.1,,1.1 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Northern,2013,2.5,,2.5 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Midland,2013,3.1,,3.1 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Central,2013,2.5,,2.5 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total South Island,2013,1.1,,1.1 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Māori boys,2013,5.4,,5.4 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Māori girls,2013,4.9,,4.9 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Pacific boys,2013,6.9,,6.9 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Pacific girls,2013,6.5,,6.5 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Asian boys,2013,1.4,e,1.4 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Asian girls,2013,0.7,e,0.7 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,European/Other boys,2013,1.1,,1.1 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,European/Other girls,2013,1.2,e,1.2 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Northern boys,2013,3.2,,3.2 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Midland boys,2013,3.4,e,3.4 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Central boys,2013,1.7,,1.7 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,South Island boys,2013,1.0,e,1.0 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Northern girls,2013,1.7,e,1.7 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Midland girls,2013,2.7,e,2.7 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Central girls,2013,3.2,,3.2 
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,South Island girls,2013,1.2,e,1.2 e
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Non-disabled,2013,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Total Disabled,2013,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Non-disabled boys,2013,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Disabled boys,2013,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Non-disabled girls,2013,,,
3,Unmet need for GP due to transport,GP transport barrier,Health Access,Transport,children,Disabled girls,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Boys,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Girls,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,0-4,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,'5-9,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,'10-14,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Māori,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Pacific,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Asian,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total European/Other,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Northern,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Midland,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Central,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total South Island,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Māori boys,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Māori girls,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Pacific boys,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Pacific girls,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Asian boys,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Asian girls,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,European/Other boys,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,European/Other girls,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Northern boys,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Midland boys,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Central boys,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,South Island boys,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Northern girls,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Midland girls,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Central girls,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,South Island girls,2013,,,
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,children,Total Non-disabled,2013,,,
